user_id,first_seen_date,age_bucket,gender,preferred_device,preferred_category,email_opt_in,push_opt_in,total_sessions,total_orders,total_revenue,loyalty_tier
0c8edbb4-b3b5-4a52-aad3-acf8b83fc02f,2023-10-14,18-24,M,desktop,sports,True,True,9.0,0.0,0.0,new
ce6ec6d6-f174-448a-aefb-340df3668676,2023-09-29,18-24,M,desktop,fashion,False,False,7.0,1.0,7497.0,bronze
57e226dc-02d8-47e0-824c-a6b863d21458,2023-10-07,25-34,Other,mobile,beauty,False,False,4.0,0.0,0.0,new
693531f3-508c-462c-8317-e219ef19758c,2023-09-06,18-24,F,mobile,fashion,True,False,7.0,2.0,3398.0,silver
e2531c90-0f43-4bb2-bf4e-6bef22d328d2,2023-08-28,45+,M,desktop,sports,False,True,3.0,0.0,0.0,new
0fd73935-e725-4509-a2f3-421290ee8bd7,2024-05-22,18-24,M,mobile,electronics,True,False,1.0,0.0,0.0,new
07e90d70-ef16-4b4a-aec6-59c220b41253,2024-04-04,35-44,M,mobile,electronics,True,False,1.0,0.0,0.0,new
db5be4a0-1de9-418f-9cc9-b9c9d432d955,2023-08-20,35-44,M,desktop,fashion,False,True,4.0,0.0,0.0,new
4818eb51-bce8-44b8-8a83-c606b6dab3c5,2023-07-01,25-34,F,mobile,electronics,False,True,0.0,0.0,0.0,new
a9f3969b-0ec4-4fc9-a203-cc53bb95a785,2023-10-22,18-24,M,mobile,sports,True,True,2.0,1.0,2598.0,bronze
1331236f-9b47-44e0-af72-ff5a0bb5cebf,2023-07-04,18-24,M,mobile,fashion,False,True,11.0,0.0,0.0,new
1476dac8-9ce5-4cc5-b91c-cd18f57d4318,2023-07-01,45+,M,mobile,fashion,True,False,0.0,0.0,0.0,new
e04f9ec7-d824-4bbb-9da8-67a484553f2a,2023-07-02,25-34,F,mobile,beauty,True,False,1.0,0.0,0.0,new
152adc68-0a35-459e-a6b8-a73b36f55c4c,2023-07-01,18-24,M,desktop,electronics,False,False,0.0,0.0,0.0,new
b014abae-0701-4ab3-b50c-455f26049a13,2023-10-19,25-34,M,mobile,sports,True,True,1.0,0.0,0.0,new
4f580bd8-04ed-400d-96cf-5f8159954bc5,2023-09-15,18-24,M,mobile,sports,True,False,2.0,0.0,0.0,new
c9f0173c-0375-4b2f-9fe4-087152af575f,2023-09-20,25-34,F,mobile,home_decor,True,False,2.0,0.0,0.0,new
bea6e046-919d-42c1-9d6e-6a7a2c880824,2024-05-05,45+,M,mobile,fashion,True,False,1.0,0.0,0.0,new
f1952b30-e09c-4474-8830-68584195d306,2023-08-21,25-34,M,desktop,fashion,False,True,3.0,0.0,0.0,new
a133ca7f-79c4-4ede-b360-6d366fbcc193,2023-08-15,25-34,F,mobile,electronics,False,False,2.0,0.0,0.0,new
23ed2e89-b260-4034-81f1-1aa59662ddce,2023-08-21,18-24,M,mobile,sports,False,True,3.0,0.0,0.0,new
58dd5424-3fc7-4cad-aaa2-b5392b26b690,2023-12-17,25-34,M,desktop,fashion,True,False,1.0,0.0,0.0,new
e1629038-273a-44db-8885-aa3e012db342,2023-08-21,45+,M,mobile,home_decor,True,False,6.0,1.0,899.0,bronze
b225bf49-df18-43bf-9a80-98bb5c051e6e,2023-07-01,25-34,M,mobile,home_decor,False,False,0.0,0.0,0.0,new
40d021a3-7897-42a3-b141-f8ebd73f9842,2023-07-14,25-34,F,mobile,home_decor,True,False,12.0,1.0,999.0,bronze
e6c94c49-50bb-4ef0-97b6-b2e67124ad58,2023-10-27,35-44,F,desktop,home_decor,False,False,7.0,0.0,0.0,new
2df350c4-d143-48ed-95b6-268ed6bc9cb5,2023-10-26,18-24,M,mobile,beauty,True,False,2.0,0.0,0.0,new
619f532c-7c73-4ea6-af06-67245ba2444c,2023-08-21,25-34,F,desktop,sports,False,True,5.0,0.0,0.0,new
4bf92f36-67bf-4e2d-af33-d6753298561c,2023-07-24,18-24,F,mobile,sports,True,False,3.0,0.0,0.0,new
3b9356c9-bfc6-4c20-86f8-cc662403497d,2023-07-28,18-24,M,mobile,fashion,False,True,2.0,0.0,0.0,new
6e5a8c39-eae2-4abd-90f4-904ffca99874,2023-12-07,25-34,F,desktop,beauty,True,False,3.0,0.0,0.0,new
e90a79b7-15cb-4dff-904d-88cbff42c7f1,2023-09-18,18-24,M,desktop,electronics,False,False,2.0,0.0,0.0,new
8eb50b02-7356-4e0c-9f0b-d8468b07c82e,2024-01-31,18-24,F,mobile,home_decor,False,False,1.0,0.0,0.0,new
9abcce59-f806-45cb-bec6-c6317d0ad123,2023-07-01,35-44,M,mobile,fashion,False,False,0.0,0.0,0.0,new
fb114ee1-d39c-4cce-95b5-3e1c38a6d2c8,2023-10-23,35-44,F,mobile,sports,False,False,1.0,0.0,0.0,new
faef6a67-7cff-4d46-ab2e-2af44ee66737,2024-02-24,45+,M,mobile,home_decor,True,False,1.0,0.0,0.0,new
4296531b-4098-47be-94bd-ac413cb4b160,2023-07-01,18-24,F,mobile,beauty,True,True,4.0,0.0,0.0,new
a16dbf34-3c8e-4af0-8a01-9bb535d23c62,2023-07-01,25-34,M,desktop,electronics,True,True,0.0,0.0,0.0,new
1594990a-d6d5-4360-b395-c62e0d1e8123,2023-11-03,45+,F,tablet,beauty,True,True,2.0,0.0,0.0,new
7096db88-7ed3-4bb3-95cc-e69c74dc3f13,2023-07-01,25-34,M,mobile,electronics,False,False,0.0,0.0,0.0,new
6cd747a1-9f2e-4118-bfdc-215b263f887b,2023-07-02,25-34,F,mobile,electronics,False,False,5.0,0.0,0.0,new
d904cef8-29fa-4790-be31-faed59c29daf,2023-11-23,18-24,F,desktop,beauty,True,False,1.0,0.0,0.0,new
09560d76-64c4-4da3-90bf-f436f3eae290,2023-07-01,35-44,M,mobile,fashion,True,False,0.0,0.0,0.0,new
02b08089-8357-46d3-8c1f-b4c057ff26fd,2023-07-12,25-34,F,desktop,electronics,False,True,5.0,1.0,1197.0,bronze
83b80e2e-ba0b-45a2-99c2-287e0a431a14,2024-05-13,25-34,M,mobile,electronics,True,False,1.0,0.0,0.0,new
2d8500c6-41af-4986-81fa-49090f86dcac,2023-07-01,35-44,M,mobile,electronics,False,True,0.0,0.0,0.0,new
d5e40931-1344-453e-9697-de9efe8c2ed8,2023-07-07,25-34,F,mobile,electronics,False,True,6.0,0.0,0.0,new
bb2a443a-0574-4e89-bf72-e2ab0ea7b426,2023-07-01,45+,M,desktop,sports,True,False,0.0,0.0,0.0,new
74ccea70-1f44-4ca8-ae36-c3c3c82563fe,2023-08-26,25-34,F,desktop,beauty,True,False,12.0,0.0,0.0,new
7a3ee127-5b7a-4afa-af71-a32623f3ca37,2023-08-07,45+,M,desktop,beauty,False,True,13.0,1.0,1197.0,bronze
9e086c8d-b8e4-464e-9f08-1508f46579f7,2023-07-25,25-34,F,tablet,fashion,True,True,4.0,0.0,0.0,new
822327cd-6573-40c8-9c92-902eea3812b4,2023-07-01,25-34,F,mobile,fashion,True,True,0.0,0.0,0.0,new
23ffe276-7e52-41d0-956b-daa563680f2f,2023-07-15,18-24,F,mobile,home_decor,False,False,2.0,0.0,0.0,new
d279370c-40ef-428c-895a-b532133f6f34,2023-10-04,45+,F,mobile,sports,False,False,4.0,0.0,0.0,new
af82ba9f-103f-4bea-9fe2-fa963c5c9467,2023-08-26,45+,M,mobile,sports,True,False,6.0,0.0,0.0,new
c1a8664c-7554-4bb5-9ee5-2ca514b0c647,2023-07-26,18-24,F,mobile,beauty,False,False,5.0,0.0,0.0,new
c344e0ed-d115-46f0-bcd6-1d54e1a982b7,2023-09-08,18-24,F,desktop,fashion,True,False,8.0,1.0,47997.0,bronze
e4176d0b-22d0-4dd3-9cc0-36c3c7a74ac3,2023-07-23,25-34,F,mobile,beauty,True,False,8.0,1.0,1499.0,bronze
b944ab13-e059-4ac4-b043-9f77c9cec9d0,2023-12-04,18-24,F,mobile,home_decor,True,True,3.0,0.0,0.0,new
3b34342e-6e1e-4fea-95b2-6fe298e24df2,2023-07-15,25-34,M,mobile,sports,True,False,10.0,1.0,499.0,bronze
cf2fef5b-31bf-4cb5-8100-a5fb34dd0b2e,2023-07-01,18-24,F,mobile,sports,True,False,0.0,0.0,0.0,new
44f5f261-0e76-438d-984c-1dbdc967a683,2023-09-11,35-44,M,desktop,fashion,False,False,15.0,0.0,0.0,new
e9c19e46-8c3a-4410-aaca-b5dcb6b0acf9,2023-07-15,18-24,F,mobile,fashion,True,False,25.0,0.0,0.0,new
e81e3431-3b8a-4587-9b8a-67232cc13b7a,2023-07-01,45+,M,desktop,beauty,True,True,0.0,0.0,0.0,new
5c0a1b01-9a00-4643-a9a2-4174fc63e6f0,2023-07-01,18-24,F,mobile,electronics,False,True,0.0,0.0,0.0,new
12ce9437-69de-4336-8c45-44e344f5af73,2023-10-25,25-34,F,mobile,electronics,False,False,3.0,0.0,0.0,new
56cd1813-61c8-48ae-8b35-76721919c7c8,2023-07-31,25-34,M,desktop,sports,False,False,9.0,1.0,1999.0,bronze
94344975-aa06-4b89-a421-71c7cb3cd199,2023-11-11,25-34,F,mobile,fashion,True,False,5.0,0.0,0.0,new
cdd8a5fd-5b93-4207-9bb4-cbac862c5943,2023-07-01,25-34,M,desktop,electronics,True,True,0.0,0.0,0.0,new
0a674994-689f-4e5e-86a9-c076697c1ea3,2023-07-01,25-34,F,desktop,fashion,True,True,10.0,1.0,8997.0,bronze
a0f0f124-aaf6-4e08-8f7c-6743668278e1,2023-10-08,18-24,M,mobile,beauty,True,True,3.0,0.0,0.0,new
e8169a97-800d-4d77-af12-6f0036826356,2023-11-12,25-34,M,tablet,sports,False,False,2.0,0.0,0.0,new
e83037ed-308b-40a9-982a-6fb9149c3a5e,2023-07-01,35-44,M,mobile,beauty,True,False,0.0,0.0,0.0,new
24a91ba8-8238-441f-abab-6b9a172d47d2,2023-07-09,45+,M,desktop,home_decor,True,True,14.0,0.0,0.0,new
d14b344d-5137-4aac-ac58-d709b024df15,2023-12-02,18-24,M,mobile,home_decor,False,False,3.0,0.0,0.0,new
417bcf82-81e7-4f6e-9d93-9cefadf5e326,2023-07-01,18-24,M,mobile,home_decor,True,False,0.0,0.0,0.0,new
3f76b1f2-ab99-4a85-a9da-b3ed28fc8cfd,2023-07-01,25-34,M,desktop,sports,True,False,0.0,0.0,0.0,new
39139f3d-5961-41cd-b274-fba565bb0e27,2023-10-19,25-34,M,mobile,electronics,True,True,4.0,0.0,0.0,new
2bf2aa33-e6e2-4921-a1a6-98ffa4d18a3e,2023-08-13,18-24,F,mobile,home_decor,True,False,2.0,0.0,0.0,new
16a4ad4e-0d74-4bfd-b363-39c896dc9ecf,2023-09-30,18-24,M,mobile,beauty,True,False,1.0,0.0,0.0,new
e3af26b3-da94-409d-ab8a-dc9163e7caa2,2023-10-07,45+,F,desktop,home_decor,True,True,2.0,0.0,0.0,new
31eeceaf-5bac-4865-a530-f4ad1c17a109,2023-07-17,25-34,F,desktop,sports,True,False,6.0,0.0,0.0,new
56f4366e-4459-4ff1-8e8b-7950d5d93af6,2023-07-21,25-34,M,mobile,electronics,True,False,7.0,0.0,0.0,new
b744700f-03de-435c-b892-845072565daf,2023-09-20,35-44,M,desktop,home_decor,True,False,3.0,0.0,0.0,new
03c27d95-dd59-40e6-9b56-f6a211744c62,2023-10-14,35-44,F,desktop,sports,True,True,6.0,0.0,0.0,new
82158354-b0d3-48ef-8f7e-d20f37baf417,2023-07-01,25-34,M,mobile,home_decor,True,True,0.0,0.0,0.0,new
8a41ae1f-d88b-4527-b9ac-88715684b2e6,2023-11-03,18-24,M,mobile,sports,True,True,2.0,0.0,0.0,new
2791bc3c-0d20-413f-b2ce-a5e25f26ac71,2023-09-16,25-34,F,mobile,home_decor,False,False,6.0,0.0,0.0,new
eef3692d-2177-4e12-9804-f6da26f130d7,2023-11-11,18-24,M,mobile,fashion,False,True,3.0,0.0,0.0,new
c36f3138-d0db-4400-82af-fc61f3510a9d,2023-08-26,25-34,F,desktop,sports,True,True,15.0,0.0,0.0,new
43afa1a7-e5d3-44d1-b83e-65df3f2f6208,2024-04-28,25-34,M,desktop,beauty,False,False,1.0,0.0,0.0,new
9a2ccf81-89f1-494f-ad82-9b486122e34c,2023-07-08,25-34,M,mobile,sports,True,False,11.0,1.0,897.0,bronze
87dcf4ae-b6d2-4624-814c-aa1d55185767,2023-07-01,25-34,F,mobile,fashion,False,False,0.0,0.0,0.0,new
ab453a72-fc6e-4ac7-b0e8-b32720b48a59,2023-08-11,25-34,F,tablet,beauty,True,True,6.0,0.0,0.0,new
24aa2c24-d100-4f60-91b3-d9f050c08ae4,2023-07-01,18-24,F,desktop,electronics,True,True,0.0,0.0,0.0,new
209e200b-af64-4423-9448-fd33339635c3,2023-10-06,25-34,F,desktop,beauty,False,False,3.0,0.0,0.0,new
1828addf-9535-472e-9d7a-7f7b70850bae,2023-09-14,18-24,F,mobile,home_decor,True,False,7.0,0.0,0.0,new
1509a421-50ee-461b-90c6-61fd4e478176,2024-02-25,35-44,M,tablet,sports,False,False,2.0,0.0,0.0,new
7da67b12-1253-4773-8bb4-b2657eaec439,2023-07-21,18-24,M,tablet,sports,True,True,3.0,1.0,35999.0,bronze
33174c5e-c5fa-4513-b6f5-ca46569b35e9,2023-09-07,45+,F,mobile,fashion,False,False,5.0,0.0,0.0,new
6aaa2234-cf8f-4451-a5b0-e8214990c397,2023-07-01,45+,M,mobile,beauty,True,False,0.0,0.0,0.0,new
1b72b96e-8490-48fa-bc62-92d45f05be70,2023-07-30,25-34,F,mobile,beauty,False,False,9.0,0.0,0.0,new
26f6950d-71b4-4e9d-b588-a9597afdbc1e,2023-07-10,18-24,M,mobile,home_decor,False,False,7.0,1.0,999.0,bronze
18fd3785-5ddc-4dfc-b386-b530531cf206,2023-07-01,18-24,M,desktop,fashion,False,False,0.0,0.0,0.0,new
1a6260a1-2c7f-41d5-bcea-eb826ee0bc12,2024-03-30,25-34,M,mobile,electronics,True,True,1.0,0.0,0.0,new
2704dab1-0ea4-4f2f-bbaf-9f770ed0962b,2023-07-01,25-34,F,desktop,beauty,True,False,0.0,0.0,0.0,new
3427beba-f4f6-4048-b5cc-3e48d556448f,2023-09-12,35-44,F,tablet,home_decor,False,True,11.0,1.0,2999.0,bronze
3ddaaf49-402d-4280-9078-ec6d55f2d26c,2023-11-16,18-24,M,mobile,sports,True,True,4.0,0.0,0.0,new
5f664675-8893-4019-b3f2-21bb4c048a39,2023-10-02,25-34,M,desktop,fashion,True,False,6.0,0.0,0.0,new
e8d55034-f34a-4351-a40a-c3d8a0a1b7af,2023-07-17,35-44,M,desktop,fashion,False,False,1.0,0.0,0.0,new
f310d26e-9d09-4ddc-9f72-4a47e16f1d65,2023-10-10,25-34,M,tablet,home_decor,True,True,4.0,0.0,0.0,new
7dc1d440-dfcb-4a04-8d34-82dbe8bb16ba,2023-07-11,25-34,F,mobile,sports,False,False,9.0,0.0,0.0,new
773ac080-51f6-4b7b-a5bb-1d36c3724815,2023-07-08,35-44,F,mobile,sports,True,False,14.0,0.0,0.0,new
7799f3a1-9db9-4102-8a99-bb650e2885b2,2023-11-12,25-34,F,desktop,fashion,True,False,2.0,0.0,0.0,new
925e7a1f-f82e-4588-a8d1-2e7967c2c038,2023-08-14,25-34,F,mobile,fashion,True,True,1.0,0.0,0.0,new
8ea32a91-42f9-40fb-a2fc-9d05284a6a35,2023-07-28,35-44,F,desktop,electronics,True,False,2.0,0.0,0.0,new
f32c0b97-c291-4189-9417-e1cbfe57cccb,2023-10-11,45+,M,desktop,fashion,True,False,3.0,0.0,0.0,new
9e96e10f-c427-475d-85ca-4a4f19b0659a,2023-07-29,35-44,M,desktop,beauty,True,True,8.0,1.0,598.0,bronze
64007646-e3ff-4e98-8930-7c1023df4f6c,2023-10-18,18-24,M,desktop,sports,False,False,4.0,0.0,0.0,new
a075ce74-d3cf-428f-ab2b-d916db390a8b,2024-02-20,35-44,F,mobile,electronics,False,False,3.0,0.0,0.0,new
cc77090e-c772-46a3-8866-f63bab0b69ad,2023-10-05,18-24,M,mobile,home_decor,False,False,3.0,0.0,0.0,new
8b68d530-a5ef-4eb3-965c-4712b3ae716f,2023-07-01,35-44,Other,mobile,electronics,False,True,0.0,0.0,0.0,new
77027052-01a1-40a3-9e3a-0b4299b57f10,2023-07-13,25-34,F,desktop,home_decor,True,False,7.0,0.0,0.0,new
66c7fa50-ebaa-4a00-a4fb-c8cd9566dcf3,2023-10-02,25-34,F,mobile,sports,True,False,2.0,0.0,0.0,new
5f3414b0-eb74-4b50-a893-4aa3dcd376c3,2023-08-05,45+,M,mobile,fashion,True,False,2.0,0.0,0.0,new
ba31ed70-730f-45c2-9c8c-d45a4981ffad,2023-07-01,45+,F,mobile,electronics,False,True,0.0,0.0,0.0,new
3974e1d6-cca5-429c-a6b5-d1546a328800,2023-11-12,25-34,F,mobile,beauty,False,False,2.0,0.0,0.0,new
cc922a76-1e50-4c28-aa42-a1d756684145,2024-04-05,25-34,F,mobile,beauty,True,False,2.0,0.0,0.0,new
89666696-9dc9-4e11-a931-26331a9307f2,2023-07-06,25-34,F,desktop,sports,True,True,8.0,0.0,0.0,new
8a20bd63-d9a3-4b71-b1ca-46933e6ebad1,2023-11-27,18-24,M,mobile,beauty,True,False,1.0,0.0,0.0,new
9f3b093a-5ed9-4b5f-8e75-436d5991081b,2023-08-25,25-34,M,mobile,sports,False,True,11.0,0.0,0.0,new
198435eb-aa99-44a2-b452-b9ee916370db,2023-11-28,35-44,F,desktop,electronics,True,True,1.0,0.0,0.0,new
94fed994-1ff3-416f-852b-22111d417e3a,2023-11-24,18-24,M,desktop,beauty,True,False,2.0,0.0,0.0,new
bcb86f3a-0aac-43ca-9020-c404263ea987,2024-03-16,25-34,M,mobile,home_decor,True,False,1.0,0.0,0.0,new
210dddcb-c127-4d3d-b2a2-474dd11bf01d,2023-08-25,18-24,M,mobile,home_decor,True,True,2.0,0.0,0.0,new
f140f370-ad1c-45e8-a220-d5f813c4aec6,2024-06-06,18-24,M,tablet,electronics,False,False,1.0,0.0,0.0,new
59c88bb1-4f45-4c2c-b67c-4c3393700e83,2023-09-06,18-24,M,mobile,home_decor,True,True,2.0,0.0,0.0,new
27019920-f35c-4711-88e6-a6b8640d447c,2023-11-22,25-34,F,desktop,beauty,True,False,3.0,0.0,0.0,new
07915e49-48de-41a9-b2b0-a696264e79a4,2023-07-01,35-44,F,mobile,beauty,True,False,0.0,0.0,0.0,new
756924ba-c04a-4e8e-907c-bdd373b95f42,2023-09-25,25-34,F,mobile,beauty,True,False,8.0,2.0,5696.0,silver
5c42f700-0de9-4761-b3d9-ca4fe159a160,2023-10-01,25-34,M,desktop,electronics,True,False,6.0,0.0,0.0,new
953d1abf-5933-4daa-b690-ca0e0edf0b97,2024-02-02,35-44,M,desktop,electronics,True,False,2.0,0.0,0.0,new
18bb123f-fa31-499a-a245-3318052453dd,2023-07-11,25-34,M,desktop,home_decor,True,False,9.0,0.0,0.0,new
87a29566-1de4-47f5-9912-ee7be1ca86df,2023-12-08,18-24,M,tablet,home_decor,True,False,2.0,0.0,0.0,new
d297c94f-1ece-4a6f-a93f-18a3edcf14c8,2023-07-01,18-24,F,mobile,beauty,True,False,0.0,0.0,0.0,new
cd4d8689-6393-4e2a-94da-505b1ae620f5,2024-01-30,45+,F,mobile,electronics,False,True,3.0,0.0,0.0,new
b111c0f2-286f-4cbf-bb4d-0f3793276602,2023-07-01,18-24,M,tablet,sports,True,True,0.0,0.0,0.0,new
e75b283a-ef30-4ead-8beb-3343a9137621,2023-09-02,25-34,M,mobile,fashion,True,False,4.0,0.0,0.0,new
60866a73-8321-45d8-b896-8e0cccd53b3d,2023-08-19,25-34,F,desktop,home_decor,True,False,8.0,1.0,599.0,bronze
aac64d25-9878-41d5-afd7-06b1979250ea,2023-07-01,25-34,F,mobile,fashion,False,True,0.0,0.0,0.0,new
75f04b94-5017-4f13-b1c8-0d0fb0a4603b,2023-11-16,35-44,M,desktop,sports,True,False,4.0,1.0,2697.0,bronze
28441966-cb66-4708-997c-2a1f45c4a335,2023-07-01,25-34,M,tablet,home_decor,True,True,0.0,0.0,0.0,new
6c617acc-dd1e-4a47-b41d-eb3ffdf7b14c,2023-07-22,35-44,M,mobile,fashion,True,False,5.0,0.0,0.0,new
407d33e3-b7ce-4cec-b245-05ebb64dd864,2024-06-08,18-24,F,desktop,home_decor,True,False,1.0,0.0,0.0,new
80045e71-2e21-4545-97a4-9ca518b0a423,2023-11-05,35-44,M,mobile,electronics,False,True,1.0,0.0,0.0,new
35455e58-416f-4387-8648-d82254c321e5,2023-09-16,25-34,F,desktop,home_decor,True,True,1.0,0.0,0.0,new
c710c443-490d-4ece-b9b5-639169128295,2023-07-01,25-34,M,mobile,home_decor,True,False,0.0,0.0,0.0,new
d8a98137-08ef-41eb-86c1-705c702fc2a5,2023-07-01,25-34,F,tablet,home_decor,False,False,0.0,0.0,0.0,new
f0dcd3d6-79f8-4a74-8769-405dc1f4e9bd,2023-09-09,25-34,M,mobile,electronics,False,False,3.0,0.0,0.0,new
2c3c4830-e440-4afd-89f8-99e4e6905bad,2023-07-01,45+,M,mobile,fashion,False,True,0.0,0.0,0.0,new
9373eeb8-20e7-4025-a2e4-a5c32c73244c,2023-07-01,25-34,F,mobile,home_decor,True,False,0.0,0.0,0.0,new
ecbfcdee-0fa5-4b65-9abf-845300b8dab5,2023-07-01,18-24,M,desktop,fashion,True,False,0.0,0.0,0.0,new
b485d001-402b-4dc5-8d29-b9904e936656,2023-08-24,18-24,F,mobile,home_decor,True,False,10.0,0.0,0.0,new
d1d793df-4df6-4d44-8370-70e9ededadb0,2023-09-03,25-34,F,desktop,beauty,True,True,6.0,0.0,0.0,new
5c6261e8-1a92-4c94-b5de-5fd3c2cdb78d,2023-08-06,35-44,M,mobile,fashion,False,False,12.0,1.0,1998.0,bronze
8f3c18ff-900d-4e08-8bea-7bd3b33411e7,2023-07-01,25-34,F,mobile,beauty,False,False,0.0,0.0,0.0,new
34c49e3e-25bd-421b-bf9e-daff38d38a4c,2023-08-26,35-44,M,mobile,electronics,True,False,5.0,0.0,0.0,new
a7a5adb1-19cb-4f40-95e4-27a98fd2ad0a,2023-10-14,25-34,F,mobile,electronics,True,False,1.0,0.0,0.0,new
64d7d373-3801-4d94-8ea9-224a1fdebda1,2023-07-30,25-34,F,mobile,home_decor,False,False,6.0,0.0,0.0,new
bb554e41-af25-4e2d-9360-ea293c6b2e0f,2023-07-01,35-44,F,mobile,electronics,True,True,0.0,0.0,0.0,new
d2585552-b973-4e03-9666-bbf7fc2c7f06,2023-11-13,25-34,M,desktop,electronics,True,True,3.0,0.0,0.0,new
8721a0a0-b8af-4567-8a3b-e5498fa1f432,2023-07-14,25-34,M,mobile,home_decor,True,False,4.0,0.0,0.0,new
9a008650-e0f1-45da-9ca8-93fdb3c65f94,2023-07-11,18-24,M,desktop,beauty,False,False,12.0,0.0,0.0,new
d9b6e45b-f6b0-4373-9385-dd75f6e100d2,2023-07-01,45+,F,mobile,beauty,False,True,12.0,0.0,0.0,new
8cbe780a-6afd-46e8-b72f-466a90441b68,2023-07-01,45+,M,mobile,home_decor,True,False,0.0,0.0,0.0,new
94c9ffed-6d81-46f7-b2b1-48e24d09f227,2023-10-17,25-34,F,mobile,beauty,False,False,8.0,1.0,398.0,bronze
0a379ce9-99f0-4bad-a273-572cd42c2a7f,2023-08-16,35-44,F,mobile,fashion,True,False,6.0,0.0,0.0,new
210942e7-a078-4a36-a3b0-11d87fd62ea8,2023-08-11,25-34,M,mobile,sports,True,True,2.0,0.0,0.0,new
7355ca08-5da7-4a8a-a83a-636ada0bf10b,2023-07-10,25-34,F,mobile,home_decor,True,False,2.0,0.0,0.0,new
781f974b-64ab-44c2-aa1c-00aaaf24f455,2023-10-09,25-34,F,mobile,home_decor,True,False,7.0,0.0,0.0,new
2fc553ff-9a69-41b2-9c28-86473e453901,2023-10-04,35-44,M,mobile,electronics,False,False,2.0,0.0,0.0,new
589ce0ff-7a77-4f3e-b458-f0c06207e8b4,2023-07-01,35-44,M,mobile,electronics,True,True,0.0,0.0,0.0,new
bee1c14f-32d4-400b-9f8f-ffd585c5bf68,2023-07-23,45+,F,mobile,home_decor,False,True,2.0,0.0,0.0,new
b4efb625-6511-4d11-9651-0c57f7f87998,2023-11-26,18-24,M,mobile,electronics,False,False,1.0,0.0,0.0,new
e8cc7718-4d5f-4304-b6eb-ffde87b3abd6,2023-07-01,35-44,F,mobile,fashion,False,False,0.0,0.0,0.0,new
54ff4dbc-6044-48ed-89af-59218bcb81bd,2023-07-06,25-34,M,desktop,home_decor,True,True,3.0,0.0,0.0,new
90d11951-f820-435c-8e07-def666e800d5,2023-07-31,35-44,M,mobile,beauty,True,True,6.0,0.0,0.0,new
e301374e-a058-4f86-801c-5a4eebccc578,2023-07-29,18-24,M,desktop,fashion,True,False,9.0,0.0,0.0,new
5f80e292-82ac-40a1-905b-c98067c8100c,2023-07-05,35-44,M,mobile,beauty,True,True,8.0,1.0,3999.0,bronze
b3f5b127-f671-4e46-a3fb-c7c010d463a1,2023-07-01,18-24,F,mobile,electronics,False,False,0.0,0.0,0.0,new
1341c25c-a10d-4cc1-8457-3744b53f880e,2023-08-24,25-34,Other,mobile,fashion,True,True,3.0,0.0,0.0,new
4867ba7f-3d3b-407b-9e8e-2779c796f789,2023-07-01,35-44,F,mobile,fashion,False,False,10.0,0.0,0.0,new
3ace89bc-b6d9-4ca7-a93b-758e9644b2db,2023-07-01,35-44,M,mobile,home_decor,True,True,0.0,0.0,0.0,new
715651ff-f874-4ebd-a503-ba1a75f0525e,2023-07-01,35-44,F,mobile,fashion,False,True,0.0,0.0,0.0,new
07517294-b529-4218-ad15-0b8a9cc99bd7,2023-07-26,35-44,M,mobile,fashion,False,True,1.0,0.0,0.0,new
5a7db786-3c2c-487a-b679-7912b923c779,2023-10-12,18-24,M,desktop,fashion,True,False,1.0,0.0,0.0,new
b66887b2-526d-452f-9643-91edf1d71ba6,2023-08-08,25-34,F,mobile,home_decor,True,False,4.0,0.0,0.0,new
d1cfd215-c792-46ea-a081-e891ba1591b0,2024-01-11,18-24,M,mobile,fashion,True,False,1.0,0.0,0.0,new
4cc10dc2-ad27-499b-bb8c-465ae2d70c33,2023-07-18,25-34,M,mobile,electronics,True,False,11.0,0.0,0.0,new
b5591112-9a51-4065-8d59-57b89831cad6,2023-07-01,18-24,Other,desktop,fashion,True,False,0.0,0.0,0.0,new
af14e4c7-0aff-45e9-a983-3a710b22c6bd,2023-07-01,18-24,M,mobile,electronics,False,False,0.0,0.0,0.0,new
a6ae10e3-b212-4ff5-b1d2-63301151d291,2023-07-01,18-24,F,mobile,beauty,True,False,0.0,0.0,0.0,new
2b3536c6-760a-4e25-b0c5-a7d58b30482d,2023-07-01,18-24,F,mobile,sports,True,False,0.0,0.0,0.0,new
e7f42918-a9f4-40bb-8178-7c012f80eb74,2023-10-29,25-34,M,mobile,electronics,False,False,4.0,0.0,0.0,new
2ae8ad15-64c3-45fe-a49e-e4b402783abd,2024-03-21,25-34,M,desktop,fashion,True,False,2.0,0.0,0.0,new
5200534b-e441-45f1-af0b-d7589f4e70c1,2023-08-25,25-34,M,mobile,fashion,False,True,23.0,0.0,0.0,new
046fa0ff-c755-4c81-90c1-da9c2a31b922,2023-07-11,35-44,F,mobile,home_decor,True,True,4.0,0.0,0.0,new
0abdd3a2-62b0-4dac-8ac9-5a1a0886d082,2023-07-17,25-34,M,desktop,fashion,False,True,2.0,1.0,2999.0,bronze
9b8dfd39-84d3-4a96-b410-88c46ccadeeb,2023-10-24,18-24,F,mobile,sports,False,True,2.0,0.0,0.0,new
8472b583-8dd3-4015-8b5a-91d6f0420928,2023-07-13,35-44,F,mobile,electronics,True,True,13.0,0.0,0.0,new
