order_id,session_id,user_id,order_date,gmv,discount_applied,coupon_code,discount_amount,payment_method,delivery_pincode,category,is_first_order,device_type
620dd697-defb-4d77-b596-933703075d21,3fd7d65e-ea09-4fa9-8662-09b1e44c3062,0ad23e57-10e6-4b41-bb82-9e892951965a,2023-10-09 08:24:40,3999,True,SAVE20,399.90000000000003,upi,055208,sports,False,tablet
8b8ebb14-f0e0-48c7-a8a8-70b1118881f1,9dd8662b-5f10-41aa-963d-40968a91ac7f,46b6471a-1f31-40b6-b61b-8647af43e10b,2023-10-09 10:59:39,2998,True,SAVE20,299.8,upi,188063,fashion,False,desktop
48a7bc9a-f75e-4d08-a26a-db8866d4c4a3,fce287c4-84f3-4295-b09c-0c83b6670a25,c9b9b098-ef06-43e7-9135-e081a3646365,2023-10-09 22:58:05,1398,False,,0.0,upi,959010,beauty,False,mobile
0e987640-8848-4034-8760-e5f081eb835a,aad937b4-4907-4837-85e3-4d38a97b3e5e,a1dae68a-77fe-4d72-bf99-782a6cea489e,2023-10-09 02:17:04,107997,False,SAVE20,0.0,cod,164960,electronics,False,desktop
cfb53bb7-dcac-4c89-a572-94ce134b3198,9517bbb8-26c7-4982-bb1c-e3789b6cb6a4,d4655f9b-b4f3-4b28-9e3f-7b7af0ac6ede,2023-10-09 21:58:37,1999,False,,199.9,upi,342254,sports,False,mobile
65c57df3-8c9d-4916-afbd-1441dc0568ee,8f79d858-fbe1-44b5-a79a-b42b412d768f,cf3b6bde-c76d-49d3-804e-65320787afac,2023-10-09 18:31:59,699,False,SAVE20,69.9,upi,183880,beauty,False,desktop
a93c31fb-26bf-4eb0-bd7f-f2b3ba9c0fc5,6f5925d2-1b56-446a-aa86-1ec2bd9cf790,3f7d018f-12fd-4e94-b409-ace99da6a57d,2023-10-09 02:08:07,3999,True,SAVE20,399.90000000000003,credit_card,291840,sports,False,desktop
5d55f46b-db2a-48de-85f6-8c5fc436a9b7,1156bd7d-ce8c-4300-8590-a0a2dbeca405,7f4f3efe-7ef1-43e4-b269-f6ba658e19bb,2023-10-09 23:46:53,1497,True,,149.70000000000002,upi,331202,sports,False,mobile
0a8dd503-906c-4870-bee4-f15962448c9e,a2c232a7-e0fe-4ee5-bf9f-6e8c80a65bd0,5ef3ae61-e424-49db-9e34-cf81f4e1867b,2023-10-09 06:39:48,499,True,SAVE20,0.0,upi,874668,fashion,False,mobile
1ffe957d-fc87-4f59-98f7-f03b4cac8ec2,d43e8dad-4ddc-4da7-b4e6-7efe27b2c73a,99c3f8ec-2f52-4c19-b552-8cf630f4fea1,2023-10-09 07:46:00,897,True,,89.7,upi,252549,home_decor,False,desktop
158456e9-14af-4cfc-9c69-f128cad86cf7,e8c8c024-6869-44af-8c0d-1b5739a185a4,25eb09ec-bc4a-4a25-972e-989f1b14d8ed,2023-10-09 22:33:19,2697,True,SAVE20,269.7,cod,877627,sports,False,mobile
7f31977f-b5c3-4925-a15d-2d4f0bbeca5f,fa14db95-c258-4f02-9a92-d66413f1b310,a0910206-8f79-4329-858f-cc88a19ef2a0,2023-10-09 18:43:33,1798,False,SAVE20,0.0,upi,234443,home_decor,False,mobile
711730d3-ff60-4a70-8337-fb1982ee9b82,3ef3a551-65b4-412c-9f16-43a950db3471,792fe232-1fbc-4c16-9281-e2a241f482f4,2023-10-09 22:37:44,8997,True,,899.7,upi,479452,fashion,False,tablet
56dd3492-5d73-429c-a220-3578ed500301,5dff4b83-89c8-40be-acd4-7d2541fc2a78,bc4ab1d7-f716-4aa0-b870-1a9eddef0483,2023-10-09 20:13:54,5997,False,,0.0,cod,508012,sports,False,mobile
2fa447f6-d217-4354-84c7-3ad1add1b194,d2636533-7db1-4dc5-b19b-d9f9eaa198e7,b95607f2-68fb-4b98-821b-e867c0173eb2,2023-10-09 21:56:26,1998,False,SAVE20,199.8,upi,309343,beauty,False,desktop
247aba02-4254-4071-9d65-e2eda5bfbb14,f39608b5-87af-4485-b105-a0be3e582b9d,6a38d7ac-0a6a-491a-ad7e-8c3175a7290c,2023-10-09 21:24:17,1999,False,SAVE20,199.9,credit_card,354384,sports,False,desktop
a063815b-1cb2-4cdf-b38e-11b1b2752f91,8ebe104a-afd8-4741-84e5-791505f38080,254755b1-e8bc-4763-99e5-07382e514d9b,2023-10-09 20:48:25,999,True,SAVE20,0.0,upi,470589,beauty,False,tablet
4ce6eecf-6da0-454c-922f-6d712372b2c2,e598208b-34d2-4802-aa99-c2db42bb1dfa,40691bbd-d0e0-4b4c-877a-dae15c29ab50,2023-10-09 15:49:36,8997,False,SAVE20,899.7,upi,334762,fashion,False,mobile
20fa6c0e-55a3-41ec-b565-ef9260439227,303c9534-88fa-4d77-9836-39c99f1a5064,32d94ad4-d398-46aa-a86e-14c5c44f9224,2023-10-09 17:59:39,2097,False,,209.70000000000002,cod,560140,beauty,False,desktop
eecce290-b1a5-46e9-a781-1a0352ecd1c8,b763cb2a-81e8-450e-9ff3-1104f9778873,234813ff-e975-45dd-bb9f-efc9dd5ccd28,2023-10-09 22:49:58,2997,False,SAVE20,0.0,upi,271745,beauty,False,mobile
b0a2068d-6e36-4fcb-9576-d11b4a1edabd,df519348-6d74-4559-8145-637f8a575e45,5b3a0042-f053-4d06-9378-b272203cee9f,2023-10-09 14:54:24,11997,False,SAVE20,1199.7,credit_card,248448,sports,False,desktop
7e11549e-07f4-4668-bd3f-7d8082965775,7610df1f-92be-4063-aa71-81c3f3f5f572,3cd7b102-308d-4a56-9946-88f8ba5f6255,2023-10-10 23:01:30,998,True,,0.0,upi,451631,fashion,False,tablet
24ec7b39-2bc8-45d7-be03-00ab45caf379,57dbe9c7-c3f7-424c-9590-446e97738b67,2d680e84-d1bf-4b71-b25e-4c7eb50d81ff,2023-10-10 01:59:29,597,False,SAVE20,59.7,cod,735768,beauty,False,desktop
f6176f31-3290-46cf-9c0d-a9d9499497ce,e4ee8c27-38d1-4cf4-9fbd-3bcdad98a367,71ba167a-d7cc-4733-888f-fc370328f219,2023-10-10 07:48:03,15999,False,,0.0,cod,285049,electronics,False,tablet
4e505705-a658-498c-b71d-875649795eae,5b1af67a-8316-4051-864a-653054fd86e4,8d94382b-9fce-48d5-a187-60fa4ae6ae82,2023-10-10 21:26:58,47997,False,,4799.7,upi,278759,electronics,False,desktop
e7036dbe-084a-4759-ad95-a6501852c544,3091d057-1b52-4128-a9da-6fab83d4865c,c2ea08be-6938-4d11-8245-a519210c34d8,2023-10-10 17:51:11,1497,False,,0.0,upi,969096,sports,False,desktop
e819d2fa-0b6a-44c7-9b92-999350ca4333,e510d7c7-25e7-4e92-8091-fed077394886,ee05fd2d-4785-4e16-bc64-23dec0474825,2023-10-10 20:35:51,71998,True,SAVE20,0.0,cod,220336,electronics,False,mobile
bab4c27d-f5a6-4009-b813-933bef766cfc,e0f02845-984e-43bb-96e2-c63948be6e90,ac034417-c8dd-4d50-b976-245c8b4ab716,2023-10-10 00:43:45,899,True,,0.0,credit_card,129689,sports,False,mobile
0107aa5c-ab23-49a9-b31a-cbe6c41a0e86,4d32fa4c-2653-4912-850c-31279ec3a904,67905819-0135-43cd-a7a1-1273252381de,2023-10-10 13:44:24,71998,True,,0.0,upi,498684,electronics,False,desktop
37bd37eb-d96b-4b7c-9c60-7bff7a3f2170,5720c026-6816-4bd7-88a9-265eaf111cbf,637650a0-ae1c-4762-98ef-e9da82497f2a,2023-10-10 02:01:09,599,False,,59.900000000000006,cod,225029,home_decor,False,desktop
f9c6223d-e123-45b1-8737-cd25099f6d50,ddc2f8e0-d63f-4bd6-889f-6e137baeef0f,090a025c-de82-44c6-ab7c-a7719437ad84,2023-10-10 12:21:44,299,True,,0.0,upi,971859,home_decor,False,mobile
7c126d90-063e-4536-aaf1-7698d0020e5d,c5653c58-751a-43d4-93f3-b21990a020f4,8333bc7a-b9fb-4668-b864-dcf08715de69,2023-10-10 20:35:22,19998,False,,1999.8000000000002,upi,320313,electronics,False,mobile
25fdfd43-9252-41e1-a775-ccd0fe251432,80eb50df-6a1f-4228-b983-d2edefe606cd,537bc16e-1c84-4d49-852d-818443312a07,2023-10-10 23:59:25,2999,False,SAVE20,0.0,upi,498618,fashion,False,mobile
88ff37b9-7036-4a5b-ab10-0309a38e582a,dd213ee9-7e12-4eed-a934-205006c26ca4,a79aa0b8-5e27-48d1-9919-e439d6d42bfb,2023-10-10 07:48:08,3999,False,,399.90000000000003,upi,291546,sports,False,desktop
465e71f1-a560-4370-9dca-b96da3c74c71,f8f96284-c4a9-4dd4-b5d9-185ad214520d,8a9abbf1-5f37-4a07-987f-5ff9d6659f64,2023-10-10 21:37:25,599,False,,59.900000000000006,cod,652537,home_decor,False,desktop
234d2dd9-4116-4939-af1a-3addebda84f0,3bf0cfec-958c-49dd-af1b-2cb3a90c0f2f,bdc8a0fd-89fd-4123-b1b9-0dc7bd51fb6d,2023-10-10 20:50:44,7998,False,SAVE20,0.0,credit_card,997389,sports,False,desktop
a43baa5f-00f0-495d-9019-ed649c1297c6,6c208c4b-001f-4c20-920b-8ecb018bfe6a,acced0b4-0cb8-4f53-9bb1-c57c6abbefae,2023-10-10 22:02:26,999,False,,0.0,credit_card,391393,beauty,False,mobile
efeb0fad-215e-44ce-a82b-daffda538ee4,473005c2-17e0-43d2-9ac2-796ecffc787f,6a8cef04-3236-4d45-87f3-08d700614220,2023-10-10 16:02:03,19998,True,,1999.8000000000002,cod,578896,electronics,False,mobile
15cb9d5f-4c14-48be-9a6c-0cbd0a3344ac,944d2b2e-5f28-491c-9262-edefb70f6532,6be752de-f3a6-4fc0-9015-c5e5548da2d5,2023-10-10 22:28:41,2999,False,SAVE20,299.90000000000003,credit_card,523235,electronics,False,tablet
5d072ce2-69e9-4b8f-a4c5-a96c77835b04,0960a5ae-afee-4a1d-b773-1614e0682dcc,fb62500f-44e3-4aad-95d4-5b83e499fced,2023-10-10 20:11:59,35999,False,SAVE20,0.0,upi,255600,electronics,False,desktop
da408edc-4eea-4ea9-bfcd-a4f86b12d045,f50ee6a1-f891-43ed-a0bb-a1bf61202643,99f7489a-1f19-4f5e-a263-a861ec3c3ac1,2023-10-10 23:00:02,15999,True,,0.0,upi,701578,electronics,False,desktop
3075a710-ebcc-4388-ad27-57721427acb7,5fe3723c-3804-41b5-9775-ee278180bb06,dcad2553-be21-43eb-b348-fae720a0349e,2023-10-10 20:38:16,1499,False,,149.9,cod,428794,fashion,False,desktop
b591c72d-18d3-43fa-a3a7-e4bd4b7a1be5,45d7eff2-2595-4798-9765-646665009855,96444859-38ff-43e0-874c-c3a187dfa786,2023-10-10 08:32:56,899,False,SAVE20,0.0,credit_card,412029,home_decor,False,mobile
3060319e-38df-4fbb-b79f-96a43012f92e,7b3ba3d1-46f1-4909-a5b5-f905399f54bb,32de4b21-bd6c-4634-86fa-3e41b7a1f6b5,2023-10-10 20:33:13,1999,True,SAVE20,199.9,upi,365528,sports,False,desktop
476393ef-c8f1-4a39-93a6-393de13dd9b6,780af319-c3e6-4ddf-bd7d-81e4cc1c4750,a322f741-5139-4e5c-8552-50e70e1d63a8,2023-10-10 22:48:22,1599,True,SAVE20,0.0,cod,975826,home_decor,False,mobile
226df47c-a6ab-466b-84b0-6e640208e058,d0df36af-0df5-47fb-99f2-1d95bca7c711,69e12dec-86ea-4ab8-a4f7-2b8f1a9ec9b0,2023-10-10 09:17:09,1497,False,SAVE20,0.0,cod,991412,sports,False,desktop
7c9f5cad-622e-4a9f-aa71-293f3fa0c72b,74579eec-86e1-44ce-860c-0ead07bdc5ce,70e22ed5-418d-4a04-9ee3-4db735b8f553,2023-10-10 10:03:39,999,False,,99.9,credit_card,951311,fashion,False,desktop
d2557592-b148-43ca-ac27-0e3a5054306c,c6e4d144-7a02-4bc6-ba6a-89ce68276c72,d1334845-3efb-468a-b8ba-a0a113cd8369,2023-10-10 17:00:17,4999,False,,499.90000000000003,cod,321501,electronics,False,desktop
53487c51-e0aa-4ba3-ae00-0170c2e02953,2b0f2306-3591-4e57-9c9c-576a8e5b6c10,65470dcf-dedd-4074-98cc-21024cbea599,2023-10-10 20:25:27,199,False,,19.900000000000002,upi,273205,beauty,False,desktop
178a14f6-2922-415c-84ca-0a8c34db36c7,eea6eda8-ae1f-4390-9070-b6aadf288050,2d9795b1-4c18-4931-b3cb-9af0c33aef5f,2023-10-10 11:44:35,2999,True,,0.0,upi,195887,electronics,False,mobile
bcd06777-00d1-41e5-bde0-b07211dbd26f,760593e3-8e60-4a0e-a18c-84d9c4834034,84965eb6-5a17-4253-92e2-15a9aa1514af,2023-10-10 20:03:39,899,False,,0.0,upi,664905,home_decor,False,desktop
3c644e78-b955-4e31-ba00-6bfcdf11e365,e92033f4-b861-4d8c-a42b-6c0c13203d48,5b3a0042-f053-4d06-9378-b272203cee9f,2023-10-10 21:23:55,2997,False,,299.7,credit_card,776270,fashion,False,desktop
57e51ca5-c0db-46dc-ab6e-a9718f22c5c5,0febf959-addb-46fd-aaf8-b9e07d4e0c5d,16dcc802-961d-42a3-800f-3e804a4a7730,2023-10-10 15:29:34,2499,True,,0.0,cod,940077,home_decor,False,desktop
c7f2c17a-c3e1-4f60-ab27-35629a28b329,2f49a6cb-0d6f-42af-99bd-581beb97ae11,5366b6b1-2eae-43e0-971c-77d12980e02d,2023-10-10 20:20:14,2997,True,SAVE20,299.7,cod,861667,beauty,False,mobile
d7fd9e0a-1abe-47d4-9249-1a3702583a0f,4677cd4b-9f48-4b10-9c32-d4800ec150f2,121defeb-e957-45cb-8bd8-03561622d7f0,2023-10-10 21:02:28,3198,False,,319.8,upi,189362,home_decor,False,desktop
0e1a341b-6ad8-4e73-b5b3-0201148d4572,8b8c3285-12ef-4e0a-914a-5fda3a2618c5,7a751d79-314c-4e9e-b303-b57d2af2ee23,2023-10-10 20:09:33,2598,True,SAVE20,259.8,cod,453639,fashion,False,mobile
2977f716-7fe5-480b-b35b-f5aaa6f6c078,4a2ebb19-c53f-437b-9195-a196fd05a699,69f3d880-be6c-4015-aa6e-b8e18fc02335,2023-10-10 10:09:35,1599,False,SAVE20,0.0,cod,249997,home_decor,False,desktop
d325c9f6-ea15-4476-9981-30afc4bdc421,222e23fd-ebe3-45fb-83c3-5acffff17f23,43cc7902-1e8c-469d-85d5-e52c721d8bcd,2023-10-10 18:54:14,897,True,SAVE20,89.7,credit_card,880588,home_decor,False,desktop
76bdadb8-09b5-4b18-a427-78f8abe1f1ad,26077423-3b16-42f6-ab99-38126ab1b614,d5611910-e88e-407a-b18e-ad2313c50fdb,2023-10-10 16:38:01,2999,True,,0.0,cod,992519,fashion,False,mobile
69fd309e-1bd7-40d4-b7f8-e60ccf7824bc,9e2c22e7-d161-462a-aa90-08e53baadb9f,9e5fec9d-8116-425b-ba78-1dedb0b6142d,2023-10-10 10:36:15,31998,True,SAVE20,0.0,credit_card,487054,electronics,False,desktop
513ab0c7-9cf3-46ee-86af-be50004b1e9b,3a1d10b4-206a-490f-a1d4-4357b9f0ab3a,d3e77c1f-f694-41b8-a05c-8a69fc4e6060,2023-10-10 02:37:27,1497,True,,149.70000000000002,upi,526380,fashion,False,desktop
60bd4de9-8eb0-4a60-b959-e8adba72ec85,e46b1207-fb5d-484c-b0b9-5f1cd8bda07d,199c3ab0-20c2-4ea5-a983-00ecbce46ecb,2023-10-10 12:27:31,2999,False,,299.90000000000003,cod,730481,electronics,False,desktop
6b6b09bf-9153-43a4-bdef-1a234450ecfa,5316f486-332e-47fb-abec-fb7d6149fd18,63738d04-fca3-48ed-b9ee-f43428daae20,2023-10-11 09:41:35,3998,True,SAVE20,399.8,netbanking,271134,sports,False,desktop
3b9eaad2-f5ff-41ee-8948-d876b8a4874c,7a29e10f-5eda-48ea-8eae-2e9c4ca039a3,f3c45a57-17ad-4322-be5a-757176a40d12,2023-10-11 13:50:49,29997,True,SAVE20,2999.7000000000003,upi,061845,electronics,False,tablet
68615eec-26a1-462f-93f4-839eb16ac8ea,7da31bfb-669b-4560-8d3e-fee067215b3d,613a3b53-3f08-449f-83d0-da6ea285116d,2023-10-11 19:21:22,2097,False,SAVE20,209.70000000000002,cod,929051,beauty,False,desktop
d5679e87-6940-4d78-9bd7-5a16425c0b29,ca958d15-e99a-4504-8a04-89fb0038b1b2,1e37e9f0-df45-4405-81b3-818b0d474d1f,2023-10-11 22:30:53,597,True,SAVE20,59.7,upi,349455,beauty,False,mobile
5ebcc680-1006-4ae3-a360-2adf714217b3,abc2bde2-b204-4124-acd5-cdf401321003,a0f142d5-d118-4c4e-83a0-33927db8a876,2023-10-11 21:05:27,11997,False,,1199.7,upi,818460,sports,False,desktop
50c941ee-696a-4c82-b84d-93c4bff8c5a2,8fe40dc7-7be5-419f-9882-293bcae5eb34,8460ac4b-66b3-4306-835a-f33ce3602d51,2023-10-11 10:02:22,2697,False,,0.0,debit_card,288418,sports,False,desktop
5a6a5917-8d52-4fa0-8106-d4a60b75d3d8,34561ffa-1cd5-49a5-9340-b5051a5c3120,7c791ee6-f8b7-4d1a-ab06-167de94975ab,2023-10-11 22:08:29,897,True,,0.0,cod,507328,home_decor,False,desktop
706bd6b5-1fe2-4c7c-8c00-7b7392fb9c5a,7304582d-8571-4a84-a0b7-7f43ad7d4b76,5b0c146d-e377-427d-98d7-85be6a11b0fa,2023-10-11 14:28:45,2997,False,SAVE20,299.7,cod,298952,beauty,False,desktop
e7573f88-c649-4a87-b4ec-2dcbce27432a,c7eacd08-0d33-43c5-a564-c9542eba7c61,c55d0750-53b6-49c1-9633-5c8448ebe452,2023-10-11 08:39:20,597,True,,0.0,credit_card,930648,beauty,False,desktop
cbf443a2-6f53-474f-8967-218503a7ba6e,e5d70114-4048-4e2e-8a19-fa1d014e4de5,89a8058a-fe61-4a59-99de-a2de9a819d4c,2023-10-11 21:44:32,7998,True,,0.0,upi,555638,sports,False,desktop
6ab2dcad-7b8a-40f0-88b4-1b5c0a95f275,51cbd8d8-8e6e-49c8-b13b-c0679b682368,b15b8cb8-a8c8-4aea-b934-f9bdf6ac24d0,2023-10-11 08:17:49,998,False,,0.0,upi,250944,sports,False,desktop
3609494a-5dd3-4a74-b7b2-c566ce99cde4,9f4bada3-c200-4208-9b1e-c632ab87e98b,e36236ec-40f6-499b-889c-19723a2e4cf3,2023-10-11 20:25:20,499,False,,0.0,upi,504007,fashion,False,desktop
cd83cb91-64ef-4e35-bad2-abc2257d95f0,b98470e0-c7b3-46dc-8abe-227fa7648b19,73aed139-047d-4625-9c59-700a3953e102,2023-10-11 07:31:55,2999,False,SAVE20,0.0,upi,569967,electronics,False,desktop
2079afa6-1330-4a08-90ba-3252ee571994,609b9b3b-9329-4bd2-961c-d29cb3296df2,37b26db0-12b4-4a88-8c0c-c3fd03cb19ff,2023-10-11 05:12:37,1798,True,,0.0,cod,382214,sports,False,mobile
fbf42371-2826-495b-b02b-735e03f7e44d,c9cdd9c6-475b-4924-9e6c-c9cc78d32e4a,071f7c8a-1c3e-41d5-a0c9-55dfbb2bf269,2023-10-11 23:00:14,998,False,,99.80000000000001,upi,072113,sports,False,mobile
216f9c66-7a10-4c4a-9768-649c75e75f3b,550be8bb-f299-4556-a39d-aac698ccf7d6,93a28e9e-1f77-4341-a8fb-2a1fbf5f0cc2,2023-10-11 07:42:47,899,True,SAVE20,0.0,upi,015589,sports,False,mobile
35ae828f-3acd-49cf-afd2-bf62a85e8808,0ca4afbe-63f4-4761-a1c7-aa8fed7c2546,bb82afb4-4365-4406-9af1-e2cf67c307ad,2023-10-11 20:39:03,2999,False,,0.0,cod,910691,electronics,False,mobile
18d78285-1c95-4d1d-b380-7f33ad858296,2dfe3500-540b-41f4-aadb-1b22bc6b7f60,83ee421e-ffc1-4ab9-852a-bda5799f61ff,2023-10-11 22:47:33,998,False,SAVE20,0.0,upi,172293,sports,False,mobile
9ba48b96-1dd4-421f-8cd3-dae579f19c21,d8dce1fd-8999-4d39-b887-3fba2d1c74b0,a5be313b-7af3-4191-a4e6-1405f4ea18a2,2023-10-11 20:04:03,5998,False,,0.0,cod,786759,fashion,False,mobile
b05eecf9-47f1-4e00-bc75-3ed66b5e45f7,2ead191d-0481-4c47-9586-f5982a8cfafb,1c793d03-8d2d-469c-878d-92563a6724a9,2023-10-11 12:35:10,47997,True,,0.0,upi,775688,electronics,False,desktop
3446919d-f330-4eb0-a6db-f4f37a0fe89d,c5b896a1-0fd9-4849-b2ab-2a4e7169b5a7,fa74191e-ce4d-4625-9d93-c725e6732389,2023-10-11 09:46:34,11997,False,,0.0,upi,736337,sports,False,tablet
b7fa061e-1d34-4da4-ae3d-c8fb46020fd3,6cc0264d-8fbd-4f4d-9b05-6e17a3626866,5aaba1e4-2ed5-44e3-8f4c-4fbba0a93e02,2023-10-11 11:51:57,71998,True,SAVE20,0.0,upi,456585,electronics,False,tablet
5c218f26-c9d4-47b9-8b37-90f822410c2b,262db528-2c79-4385-94ce-4c676e068d6c,0d60737b-bd01-4ff2-bceb-b03743d453ba,2023-10-11 20:53:21,5998,True,,0.0,upi,363181,electronics,False,mobile
4bd0002b-180b-4d39-be4d-20cbe2992842,bbacd81a-7dfb-417b-8d6f-fb4db7ac780b,2575337b-5ac5-4fc1-92c9-e9622b0ca558,2023-10-11 21:41:12,4999,False,SAVE20,0.0,debit_card,598200,electronics,False,desktop
3356bfab-dec6-4a60-ac5a-e8bdbc16f0ef,054bf451-beee-48fa-919f-0a27f1f0068c,d8a7077e-d450-443b-8aab-944b63ad0cbc,2023-10-11 02:17:17,9999,False,,0.0,cod,062130,electronics,False,mobile
35af7119-e575-411b-8d0f-4bf8df643572,128a15fb-456b-4619-b1d4-c81834649b73,77d8457e-5042-4c50-a983-b182c5cb2550,2023-10-11 13:32:02,899,False,SAVE20,0.0,debit_card,585610,sports,False,mobile
0ed06bf1-c61a-4519-bc94-30d8e8c920d6,f4108e18-297a-4da5-b9ef-ff6091eef861,e9986ed9-af35-4ce9-ba53-dd8ce7674f91,2023-10-11 17:02:16,2097,False,,209.70000000000002,cod,484279,beauty,False,desktop
24b6afca-280a-4e97-a6c7-f52d8cb116b2,0fcaafc9-983a-44c2-ace6-6ed3dd9862c8,f933a024-dcff-4bd6-8214-d72fe207547c,2023-10-11 12:44:00,5998,False,SAVE20,599.8000000000001,upi,173236,electronics,False,desktop
c0592191-8440-40c3-a41a-b1f8adc36fba,a2d813d5-7577-476f-8a1e-a6ce67d209f3,2201ddd3-fe4c-420d-a0ef-ad57b7568487,2023-10-11 13:01:42,2999,False,SAVE20,299.90000000000003,credit_card,772027,electronics,False,mobile
b44e87a6-ec08-4707-817e-da5f6f9cd72d,9f05e441-627a-4b0d-a220-ae05d262aa17,61186cf2-2faf-48e8-973e-a610bc1b4f6e,2023-10-12 21:45:02,4497,False,,0.0,cod,748594,fashion,False,desktop
50b0d941-21a3-4709-8e9e-960454eeabf7,b18db9e3-cbec-4ecf-b73c-8cbd44449b4a,6f38d508-cc03-4c15-91b8-ff21a2ec984e,2023-10-12 16:39:59,2997,False,,0.0,upi,950146,fashion,False,tablet
bf686aa8-c334-4bc9-b609-2d1f3e785455,dc890eec-d53d-4431-a9d8-c88e1988c7e4,20533f85-577e-455b-ba2e-1e4ac0eba10f,2023-10-12 20:52:30,199,True,,0.0,upi,170999,beauty,False,desktop
07a31ea8-923b-413d-b7fd-ae00849ed505,3cc0d8b6-d373-4375-a324-87add2d08ff9,e871f545-2963-426e-9fab-c55f0f46601a,2023-10-12 20:51:39,1998,False,SAVE20,199.8,cod,318507,beauty,False,desktop
534fa5b7-4342-4fb1-a539-ecd0c42ec604,030a73f0-4ee9-4c10-abd0-6be35b0b780a,0118c476-da27-4365-ba30-e44f267f4f70,2023-10-12 22:04:14,7497,False,,0.0,cod,119259,home_decor,False,tablet
ee625e98-61ba-405f-94ba-78fd78f43f25,222acc77-5bcf-44e3-991b-9bfa2cf8b9e3,aa5c829d-5561-49c2-87bd-aeef6bcc717a,2023-10-12 21:40:31,598,False,SAVE20,59.800000000000004,netbanking,438868,home_decor,False,mobile
51f063f5-178e-4218-8bc8-cd6ecd51def0,107ad6e0-79ae-4f65-a7c6-f9c134593b8d,1fda2053-d19d-486d-adb2-1f330e296690,2023-10-12 15:56:02,899,False,,89.9,cod,996521,sports,False,desktop
3ce8e0e0-0a8e-4a9a-b331-7e81f2b27c00,ede644c7-9be5-45ef-ac78-b8dca060410c,d5305d5d-61a3-4390-93c2-1d704495f305,2023-10-12 01:53:31,899,True,,89.9,netbanking,763067,sports,False,desktop
57fc4958-b8d2-45bc-9257-da3d9d3bdacd,13f4ee4a-addc-432f-bd36-65f41b793db9,d83a6024-b17a-4a4b-8015-3e6d3c49497c,2023-10-12 21:58:55,35999,True,SAVE20,0.0,upi,266198,electronics,False,mobile
c0442b36-5056-4ee3-a6fa-2311f442a9ad,e56e17f8-9f2c-4115-8930-73ce923510bf,48ed7352-0e95-41b9-a263-663454c693c1,2023-10-12 08:11:06,899,True,,0.0,cod,282093,sports,False,desktop
72ad615c-f14e-49e9-8228-3237eb93e93b,e9fa2888-2df2-4ea0-b2cb-fab1739e56ba,af826a35-0dbb-46ed-8f9d-c49e39d1239c,2023-10-12 23:28:50,599,False,SAVE20,0.0,cod,786081,home_decor,False,desktop
bb7fd318-5a72-4a64-98cf-a36a5c0df56a,05ec664e-230f-479e-bad4-860c24cd6155,8b9d06e1-f0b5-4889-b767-24bc4b27e028,2023-10-12 20:34:16,15999,True,,1599.9,netbanking,328631,electronics,False,tablet
e398dfc3-16bf-418b-966b-48e42841938d,8cc1ba67-a961-4f2a-89fb-3082a9f5e925,ec639739-ef81-4be5-9bb4-11e62ec72ef0,2023-10-12 13:48:24,4497,False,SAVE20,0.0,credit_card,963015,fashion,False,desktop
9c5899b9-82ed-452d-9b7b-a6feb1b879df,2e980c6a-8152-4087-b08d-ce83477a3daf,9a73dceb-9715-45f9-843f-bd618482410a,2023-10-12 19:04:23,29997,True,,0.0,cod,254215,electronics,False,desktop
e625d170-40b1-48a0-b0d5-ff0fed3f7f94,5878475a-d69f-4f99-90ba-81c083c1da18,95a3f398-4042-4368-a8e3-960d719b72f7,2023-10-12 21:16:31,999,True,,0.0,upi,963614,beauty,False,desktop
d0ce5769-b703-4ebe-b46e-904224608dd4,d6ffb04f-d74e-45a1-ab75-da6c63f6bd13,b0f595da-6604-4974-a83c-bbafad33d8c9,2023-10-12 17:34:54,2999,True,SAVE20,299.90000000000003,cod,848532,electronics,False,desktop
ea663198-9e17-4bc7-8b32-67605d536430,5e17b5b2-261d-40cd-a462-d7eeb3e2ebe9,48a8cbf9-3b69-4e33-954b-0641c8f0a9a7,2023-10-12 20:00:33,699,True,,0.0,cod,801356,beauty,False,tablet
625d841c-01cf-4c9b-ad8a-0b1b5a1117e9,b9a586ed-7a85-4372-a3ab-9af65e892dea,c80a7993-73a8-4679-9c59-6f9b288a4e6d,2023-10-12 21:17:47,3998,True,SAVE20,399.8,cod,883162,sports,False,desktop
2f38a00f-b969-4eae-8e01-9ddab6c9acec,20427df9-8cbd-40c6-92d3-5a64bd6798af,7085aa10-9b93-448b-b90a-da53a508f2d7,2023-10-12 12:54:52,699,False,,69.9,debit_card,244278,beauty,False,tablet
796ee078-58d3-4d10-a34d-cbb1164b80b0,ae5a2533-acc7-4fff-a9f8-a9471f096d94,316f9a32-2a54-4585-9f15-353add9a2d74,2023-10-12 15:30:51,3897,True,,0.0,upi,711109,fashion,False,mobile
1d47f2c2-37d6-43ca-a4e5-5af35701b673,9bf4c868-6793-4442-a2dc-0e73461e84ca,db8cbafa-cac8-4ecd-bd9b-2e8a413764f9,2023-10-12 21:38:44,1998,True,,199.8,netbanking,576330,beauty,False,mobile
